text,author,time
"Mantan menteri agama makan uang ibadah kharam, Eman Eman ibadah sholatnya, ibadah puasanya, zakatnya dan ibadah mu'amalah lainnya gak akan diterima Allah SWT. Tidak menyesal Yaqut qoumas mantan Ketua Pemuda NU.",@MarsanaSuni,10 bulan yang lalu
Kita ini semua numpang bpk,@muhamadnurfauzi3866,10 bulan yang lalu
Negara ini memang milik Jokowi bpk,@muhamadnurfauzi3866,10 bulan yang lalu
"Apa pun yang terjadi pada Jokowi, percuma saja beliau kebal hukum, ditambah lagi ternak2nya  mendukung beliau....",@PinangSodang,10 bulan yang lalu
Wajar klu Jokowi dpt bagian dari mantan Menang Krn Menag baxak pelanggaran selama kepemimpinan Jokowi ttpi Menag ttp aman2 saja sekalipun pelanggarannya sangat jelas,@jamaluddindjafar1885,10 bulan yang lalu
Di sebut biang korup gak mau...! Trs panggilannya opo!😂😂,@entokasep9663,10 bulan yang lalu
Mungkin yaqut bergabung dgn GRIB menenangkan diri agar selamat dan banyak pelindungnya makanya nggak pernah terlihat di depan publik.,@sribudhypurnomo7779,10 bulan yang lalu
"Kok jadi sama dengan kasus Nadiem ..sebagian Uang dipakai Jokowi ? Jangan2 Kasus Oplosan Pertamina, Harga Minyak Goreng, Impor Beras, Kenaikan Harga Elpiji Uangnya dipakai Jokowi 😂😂😂",@pradjonohaditomo3616,10 bulan yang lalu
Jangan sebut gus karna sangat gk pantas,@mohfathoni6757,10 bulan yang lalu
Itu benar gerombolan para koruptor. Semoga cpt dipanggil Tuhan,@kikipratama8188,10 bulan yang lalu
Jika benar usut sampai tuntas dan adili Mukidi. Tuman 👎,@mauraanggun3637,10 bulan yang lalu
begitu byk kasus kok nga bisa di seret juga dan nga pernah jadi ter sangka,@lansulta,10 bulan yang lalu
Dua maling,@DaengBaco-d3q3q,10 bulan yang lalu
Ini orang yg nama yaqut harus kembalikan dana haji dan harus dihukum menurut hukuman islam.,@ekowahyoedi7358,10 bulan yang lalu
"Berita Bohon, Tidak mungkin seorang menteri bilang seperti itu",@aregoodardiansyah5372,10 bulan yang lalu (diedit)
Usut tuntas uang haji yg korup mentri agama yg di pakai sama jokowi,@PakNaur,10 bulan yang lalu
"Tambang, haji, nikel, pagar laut",@dystrachannel2470,10 bulan yang lalu
"Walaupun Mulyono banyak salah, tp yakin, Prabowo GK berani memenjarakan Mulyono, dan polisi GK berani nangkap mulyono",@WidodosuryoRaharjo-j9h,10 bulan yang lalu
Saking jahatnya pemerintahan jokowi,@ArisPunari,10 bulan yang lalu
"Sangat membahayakan indonesia,,betul kata purnawirawan",@NurlailiNurlaili-d8e,10 bulan yang lalu
Dosa besar telah kau lakukan....,@HedhiePranawa,10 bulan yang lalu
Oh ternyata pak Yaqut maling ya...baru tau,@bennypribadi3914,10 bulan yang lalu
Uang haji aja dirampok luar biasa....pak Yakut petinggi Banser ada dimana ya?,@bennypribadi3914,10 bulan yang lalu
Astaqfirullah .....,@wahidah1054,10 bulan yang lalu
Mantan pada koplak,@dangdutstoryofficial-i3k,10 bulan yang lalu
TIDAK MAU TAHU HOAK APA TIDAK.. TETAP DIPERCAYA ASLI ITU BERITA.. PAHAM KAU ADMIN,@mochmood1408,10 bulan yang lalu
Cuma. jaman. jokowi. koruptor.. Rakus. berjamaah,@rochmanirochmani1589,10 bulan yang lalu
Yqut harus di perksa yagut ga usah takut ama jokowi kalau memang di bagi sama jokowi. Tangkep dulu yaqut.,@AbdulSyukur-bi5gs,10 bulan yang lalu
"ini tugas kjaksaan untuk mngusut nya,jangan beda kan dg yg lain,kita sama di mata hukum.",@rahmatzuhirbkl8667,10 bulan yang lalu
"Kalau penguasa lambat menindak jokowi dan kroninya, maka akan Wassalam Indonesia,",@MochhanibalBadluzzaman,10 bulan yang lalu
"Manusia yg pasti menunggu..umur nya baik kah dia.......atau
.....",@IdrisFauzi-y1i,10 bulan yang lalu (diedit)
Harus nya umat islam umat lain  setiap solat jumat mohon kepada Allloh permasalahan indonesia  ini baik itu ijajah habib yg ngaku2 cucu Rosul kotuptor yg yg belom di adili baik itu kejahatan agar Alloh tunjukan orang2 yg melangar karna manusia udah tidak lagi di percaya,@IdrisFauzi-y1i,10 bulan yang lalu (diedit)
Wik ku kitut th 30,@AgusSalim-nm8uw,10 bulan yang lalu
"Bukan dibagi dua bung, tapi dibagi2 (dibagi-bagi) ya termasuk pejabat yg tak mau mengusut kasus ini.
(kira-kira begitulah.....!?)",@diditbrodher988,10 bulan yang lalu
Kowalattttt pil,@AgusSalim-nm8uw,10 bulan yang lalu
Satu kandang sama Jokowi yakkup Banser Mili Jokowi yg bikin hutang banyak,@SahrulAnam-qk8nk,10 bulan yang lalu
"Yaqut cs  koar koar mau gebuk drum Ahmad dhani , tapi malahan Yaqut di gebuk drama korupsi dan kaboor ,",@AreaGarsel,10 bulan yang lalu
"Polisi spesial menangkap maling kecil, Maling kakap yg besar dilindungi  dan ditemani.",@agusamin4429,10 bulan yang lalu
Benar benar si jokowi ini biang masalah di negeri ini,@HalimAgil-p2z,10 bulan yang lalu
biarin di bgi2 ntar juga kena azzzaaaab ygsngat pediiihhhh,@baztianiyan2657,10 bulan yang lalu
"Apa ornag itu bekum tertangkap atau TIDAK DITANGKAP KPK ?
Klu hukum payah sprti itu, org tdk percaya lg pada pemrintah..
Ko kesannya seakan Pembiaran",@sampoernaudud2954,10 bulan yang lalu
Sepertinya ini pengakuan jujur yakult. Begitupan kasus korupsi pertamina dan laptop sepertinya ada setoran ke geng solo,@qomaruddinshalabi576,10 bulan yang lalu
Jendral banser kah yakul itu???,@SudjonoKatiman,10 bulan yang lalu
Nah loh bener tuh,@imaskurnia9146,10 bulan yang lalu
"Yg piral dlu katakan tidak  korupsi,katakan tidak narkoba,apa yg terjadi.tuntas tidak.",@LIAAAJ-me7sv,10 bulan yang lalu
Buat apa uang segitu banyak? 😂😂😂,@PujiAstuti-oe2mj,10 bulan yang lalu
"Belum juga pengadaan laptop utk pendidikan, kata menteri dibagi 2 juga.",@khansanabilahramadhani3169,10 bulan yang lalu
"Jokowi ga layak disebut pemimpin paling korup no 5, harusnya nomor 1. Jokowi pemimpin paling korup dan paling serakah",@ilhamsayekti3891,10 bulan yang lalu
...........................................................................................,@mochamadmunif3417,10 bulan yang lalu (diedit)
Ini gak guna dibahas bang....KEMANA DAN SIAPA YANG MENGGARONG DAN MEMALING DANA HAJI TSB...,@donihardian2013,10 bulan yang lalu
"Makane. Dii
.dlokse... Nyatanee... Kan... Hoaks",@GitaCitadinata,10 bulan yang lalu
"Usut sampai tuntas kejar terus si Yaqut, rakyat berhak tahu informasi ttg dana haji",@rahasiailahi_official,10 bulan yang lalu
Wadduh RAKUS BANGEEEEETS,@JokofamTv,10 bulan yang lalu
Jokowi memang sengaja untuk menyalah gunakan kekuasaan nya demi memperkaya diri dan dia seperti sedang menggalang dana entah untuk apa...yg jelas Jokowi telah menyengsarakan rakyat bukan mensejahterakan rakyat.,@SurhatiAli,10 bulan yang lalu
"Bang mul lagi bang mul lagi, 😢😢",@parakisah-91,10 bulan yang lalu
KPK nya SDH d lamahkan Jokowi pa,@hj.holdah6752,10 bulan yang lalu
Tangkap yg memakan uang haji..,@melgianmada1415,10 bulan yang lalu
gus yagut kan mantan preman,@sumidisumidi6273,10 bulan yang lalu
JOKOWI SUMBER MALAPETAKA INDONESIA,@maulanasyahrani6300,10 bulan yang lalu
Manusia super rakus yg ada di dunia mengalahkan firaun mesir. ( akhir zaman ),@nurdinbinasmat8488,10 bulan yang lalu
Occrp kn dh blng.,@mawibasuki9173,10 bulan yang lalu
"KASI TAU PRABOWO, BIAR DIA KEJAR WLU KE ANTAR TIKA,",@rendipinem-v1k,10 bulan yang lalu
OCCRP terbukti... Adili segera... Rakyat tambah sengsara.. Nyari kerja susah.. biaya hidup mahal... Hancurnegara ini.. Negeri korup..,@melarezga,10 bulan yang lalu
Raja maliing,@ZulfaErida-x7d,10 bulan yang lalu
"Semua ternak koruptor pasti masuknya ya jokowi lah ,,, kenapa kok masih diam saja seharusnya segera ditangkap niiih raja koruptor",@dodymartinanzah,10 bulan yang lalu (diedit)
Witokdetok kokokbetok,@abasfaris765,10 bulan yang lalu
yaqut udah jadi yakuĺ🤣🤣🤣,@RakaWilantara-qh8mg,10 bulan yang lalu
Mukidi semakin menjadi2...! Pantas diseb,@agussugeng9023,10 bulan yang lalu
Jokowi ternyata benar2 koruptor sampe dana umat Islam dikorupsi,@FebyollaFeby-g1u,10 bulan yang lalu
Hebat biar kaya,@karnas-o3e,10 bulan yang lalu
Uang haji buat operasional pekai...umat Islam dirampok uang umat di rampok.. negara di jual kok pada cicing wae.. Ayo gerak cepat kejarlah,@masdurasi9979,10 bulan yang lalu
kenapa KPK anteng anteng saja terhadap kasus Kiayi  yakut .,@AhmadFauzi-z3b,10 bulan yang lalu
Uang ibadah pun dimakàn dasar tak bertuhan,@MunteMaro,10 bulan yang lalu
Innalillahi wainnailahi rojiun,@MunteMaro,10 bulan yang lalu
Mengapa ternak Mulyono sangat banyak eee ternyata rumput nya hijau dan subur,@SantosSantoso-o5g,10 bulan yang lalu
"Jokowi itu orang sakti terbukti 1000% pun instrumen hukum indonesia tak kan bisa menyentuhnya, apapun kasusnya.",@Sunyono-ku1go,10 bulan yang lalu
Semoga Allah yang mengadilinya,@MasTura-y5o,10 bulan yang lalu
"Yokul itu tidak malu cengar cengir, bukan akhlaq orang Islam tidak tahu malu....",@hatmo8261,10 bulan yang lalu
Bahas uang jemaah haji yg terpakai,@rusydirizal8980,10 bulan yang lalu
Yang korupsi uang haji semoga dilaknat Allah SWT aamiin YRA,@garasioklasiko6207,10 bulan yang lalu
"Astaghfirullah
Negri besar rusaknya juga besar....????",@dr.ichwanmuhammad5416,10 bulan yang lalu
Apa apa di utik utik,@yuaningsih19,10 bulan yang lalu
"BELAJAR LAH DARI GENK SOLO , ANDA AKAN JADI KAYA RAYA DENGAN  SITEM KORUPTOR DAN PEMBOHONG    ( DI AKUI OCCRP KELAS DUNIA )  GIMANA TERNAK2 JOKOWI ...?? JANGAN RAGU 2 YA 😅 😅 😅",@6093111B,10 bulan yang lalu
Semoga Kewalat,@KhalilKhalilll-z5m,10 bulan yang lalu
"KORUPTOR"" YG MEMAKAN UANG HAJI ...TERLALU ....PADAHAL ORANG  ORANG"" YG AKAN PERGI NAIK HAJI HASIL MENYISIHKAN DARI KERINGAT ORANG"" YG EKONOMINYA MINIM ..",@umiumi1115,10 bulan yang lalu
"Sama saja....polisi....kpk...kejagung...itu sudah tunduk dan patuh dgn jokowi.....dia cuma bisa bohongi rakyat.....dia bekerja berdasarkan perintah jokowi ..
Hancur negara ini....prabowo
Pura pura tdk tahu.....mengerikan sekali.",@MasBoy-ew9hs,10 bulan yang lalu
"Sudah hancur lebur negara ini dibuat jokowi .. ..dimana mana
Di semua sektor dia korupsi......aparat cuma diam dan melihat saja....sedih sedih liat negara ini.",@MasBoy-ew9hs,10 bulan yang lalu
Negara kita dikuasai Mafia dong kalau begini ya..  Mulyono memang Untouchable.. Negara ini rusak benar kata Gusdur indonesia pengecut sdh tahu depan mata  kezaliman tapi tidak berani lawan.. Ayo Bangkit semua dong sebelum rusaknya semakin parah..,@herman3590,10 bulan yang lalu
"Yaqut saja..ga' pake' Gus..
Ngga' pantas !!!!!",@bintikasanah5354,10 bulan yang lalu
"Yakut ini paling cinta NKRI, pantesan saking cintanya dana haji di bawa kabur jauuuuuuuuuuhhhhhhh",@iwane7,10 bulan yang lalu
Saya kira ini benar....karena Jokowi raja bohong dan serakah...jadi Yakud sebagai korban dari keserakahan Jokowi. Lihat saja endingnya....,@MojoKerto-q3p,10 bulan yang lalu
Biaya haji itu bukan hasil usaha patungan dengan oknum2 ini. Uang kami pribadi..pantsan kemarin tahun 2024 biaya haji kami sangat tinggi.,@Aannisafatun,10 bulan yang lalu (diedit)
Ya Allah azablah mereka dan keluarganya yg merampok dana haji untuk kepentingan mereka dan keluarganya Aamiin,@ronysyahroni7152,10 bulan yang lalu
Kaga benar hok,@OppoTangerang926,10 bulan yang lalu
Ulah yg kaga benar,@OppoTangerang926,10 bulan yang lalu
Kpk.   Kan  ternak nya  bpk.   Itu    mana  mungkin  gigit  tuan nya     bagus nya kpk itu di pinpin   jenderal dari tiga  angkatan  sama jenderal pasukan  husus   baru bisa  gigit  koruptor negeri ini.     ... Kami rakyat sudah pasti  sangat  setuju       biar capat  hutang negeri ini.  Bisa dilunasi     .,@ImranLubis-s5d,10 bulan yang lalu
Berani gak nih kpk atau kejaksaan atau polisi untuk periksa yaqut 😂😂,@untungmargono6231,10 bulan yang lalu
Biar udah jelas perampok uang rakyat tetap saja tidak bisa di sentuh hukum tunggu hukum Allah saja kita tunggu,@sukirmanherisiswanto7810,10 bulan yang lalu
"Orang ini kok rakus, uang Haji kok dimakan",@hadisantoso7687,10 bulan yang lalu
Hancur negara ini klu pemimpin gila uang rakyat,@AgusSetiawan-ff1oq,10 bulan yang lalu
"Media 2 yg seperti ini tanda bahwa media tersebut agen media
JOS SOROS
Itu pasti",@imronimron9580,10 bulan yang lalu
Klo KPK mah..😂😂😂😂😂 Ayam sayur.... 😅😅😅😅😅,@djoniarianto2958,10 bulan yang lalu
"Ya allah sangat mengerikan bngt ' sdh pembohong, penipu, pencuri juga?! Hadeh kok ada manusia seperti itu ' gk main2 yg dibohongi satu negara, klu betul judul yg digunakan/buat trsbt",@HildaHandayani-b9p,10 bulan yang lalu
"Kasus Yaqut harus ditindaklanjuti .. supaya JD pelajaran bagi pejabat pejabat selanjutnya, ..",@MuhammadZaki-go8ps,10 bulan yang lalu
Laknatullah..,@arsantotriwidodo6842,10 bulan yang lalu
Warisane. Mbahe x,@SupriantoPri-z1r,10 bulan yang lalu
wahai rakyat sadarlah.. jngn takut kl kita bersatu mreka tidak ada apa adanya.💪💪,@INDRIYAWATI-u7g,10 bulan yang lalu
Dua2nya maling rakus,@hajiharwanto4487,10 bulan yang lalu
Tangkap adili,@arofiq6009,10 bulan yang lalu
"Klo bener apa kata Gus Yakut bahwa korupsi Haji di bagi ke JOKOWI & feeling sy betul,,semoga JOKOWI di laknat Allah krn sdh makan uang umat,,yg se7 ksh jempol",@DjokoKoencoro,10 bulan yang lalu
Tangkap yg korup dan bersihkan nama yg difitnah.,@yuyunarumsari5756,10 bulan yang lalu
"Usut dana haji tangkap siapapun terlibat hukum mereka,",@mariosefendy5203,10 bulan yang lalu
Gimana gk banyak koruptor presidenya mlh jadi garda terdepan korupsi..10 th d pimpin jokodok negara ini carut marut banyak hutang karena ada pembiaran uang negara d korupsi,@abdulkharis9866,10 bulan yang lalu
Mentri agama yang menjatuhkan martabat NU memalukan bikin geregetan aja menjengkelkan,@wonggendeng2116,10 bulan yang lalu
Hayo  loohhh ....,@AkiAbrag-x7u,10 bulan yang lalu
Hallo Gus Yakut ...... apa kabar?,@mrachmat7644,10 bulan yang lalu
"Ah mosok dibagi 2 sm jkwi .. klo memang benar minta sodara Yaqult yg ganteng itu beri pengakuan melalui media sosial , atau jumpa fans klo bhs artis nya 😂",@JefriAhmad-v5c,10 bulan yang lalu
"Semua mentri, semua pejabat, semua kepala negara d suruh korupsi",@adindalarasati9685,10 bulan yang lalu
Biar  Allah yg menegur jokowi,@tokoanwarudin1357,10 bulan yang lalu
Ojo ngomel2 bawa2 Alloh yo..... mulai berpikir realistis bernalar karena Alloh sudah berikan segalanya pada manusia,@Budiman-e7w,9 bulan yang lalu
Bubarkan banser,@yusup9069,10 bulan yang lalu
"5, THN mewarisi Mega korupsi pemecah rekor , Dari Pertamina , Timah, pagar makan rakyat , Barangkali Nekel blm muncul Barangkali itu sebuah karya",@wilarayi204,10 bulan yang lalu
"YG JELAS KLO MEMANG BENAR UANG HAJI UDAH DIKORUPSI, TANGKAP AJA SIYAKIT DULU TERLEPAS ADA SANGKUT PAUT ATAU TIDAK DGN MULYONO...",@SyarifIsmail-m4p,10 bulan yang lalu
umat islam sudh ngerti,@ridwanbinabangsa8716,10 bulan yang lalu
"KLO GIBRAN SAKSINYA... APAKAH GIBRAN MAU MENGATAKAN BUAPAKNYA MENERIMA UANG ITU.. 😊
SUNGGUH SANGAT MUSTAHAL BIN MUSTAHIL..",@SyarifIsmail-m4p,10 bulan yang lalu
Kabur kemana yaaaa  yakult,@purnama8573,10 bulan yang lalu
Tangkp  mafia  haji,@purnama8573,10 bulan yang lalu
Sekarang banyak penjahat di kalangan berdasi,@SuhandaSuhanda-bk5fz,10 bulan yang lalu
"kalau benar, ko brani x, pakai uang itu,, gak takut kualat kayanya,, palagi kalau uang pinjaman, dikorup terus,,",@endinsamsudin6390,10 bulan yang lalu
Makanya mantri2 nya pada koruptor sejak di era Jokowi,@Oppo-kt3lo,10 bulan yang lalu
Eugene crab eksploitasi spongebob dan squid word..dan saya suka cerita itu...lucu,@MuhammadSukri-lz5vl,10 bulan yang lalu (diedit)
Bongkar... bongkar...,@emakanak1977,10 bulan yang lalu
"Dana haji yg alasannya di menpaatkan mulyono entahlah buat apa kalo buat memperkaya diri rakus sekali kau mulyono  itu dana umat jangan asal suda tua juga masih seraka aja,di dunia kau bisa berbohong tapi di Alam kubur nanti rasakan balasan dariAllah",@Rizalsamsu-pz8fn,10 bulan yang lalu
Aduuh parah parah memalukan,@SetyaApriliani-ny5du,10 bulan yang lalu
"Si cungkring joko ampun dah rakusnya amit amit, na'udzubillah
Pas banget ya muka dan sifat",@rayahoesada8450,10 bulan yang lalu
Astaghfirullahal Adziim......g takut sumpah jabatan.....ya yakut ama jokowi Alqur'an buat sumpah....Naudzubillahimindzalik,@kurniasariagustin799,10 bulan yang lalu
Jgn di panggil Gus...panggil namanya aja yaqut....,@gamalam5142,10 bulan yang lalu
Asili jokowi makzulkan fufufafa gibran,@CilukBaTv-k8u,10 bulan yang lalu
"Astagfirullah , Makan Uang Haram untuk keluarganya. Sama juga makan api Neraka. 😂",@mohamadirwan2151,10 bulan yang lalu
Kalau bohong kenapa di posting jangan bikin kacau namanya ni,@oktaazizah9009,10 bulan yang lalu
"Tdk ada berkah malah kuwalat........dana umat Islam.,......",@syarkansyarief2912,10 bulan yang lalu
Gus Yakult mana mana kok tdk di usut..hai ayo di usut proses...masukkan penjara..jangan kpk tp di proses kejagung..saja..,@anifistianah4047,10 bulan yang lalu
"Dosamu yaqut, takterbilang, nanti akheratmu ya, lihat aja, kau menteri Agama, kelakuan  kau kayak gitu,",@dinapujiastuti9176,10 bulan yang lalu
"😅😅😅uang jemaah udah nunggu lebih dr 18 thn, di embat ?,,, pantesan pada melepuh sekujur badan, ternyata",@wijilp9041,10 bulan yang lalu
"Kalo ke KPK, gak di layani,,, coba Lapor Ke PKK, pasti tu di Goreng_",@joulbrainer,10 bulan yang lalu
"Tidakada lagi yg patas . """"  Singkirkan JKW . Makzulkan GBRN. Adili semua yg terlibat. Dan para koruptor lainnya ditindak.",@tobrinursaleh4254,10 bulan yang lalu
Semua aparatur dan komponen negara yg berkaitan dgn penyalh gunaan dan korupsi penguasa..mereka tidak akan berani bertindak sesuai poksinya...mlempem semua dibuat dungu oleh mulyono,@libargo3641,10 bulan yang lalu
Sudah disidik oleh Pansus Haji DPR.......begitu terang benderang.. 20 ribu/ 8% - 1600 = 8400 jemaah haji x 150 juta / 800 juta uang tsb cukup besar uang tsb kemana .!!!. Rekomendasi DPR.RI.sbg wakil rakyat KPK tanpa ditindak lanjuti,@HermanRA-u8s,10 bulan yang lalu
Bukan penghianat bangsa kalo tidk pandai membuat dn menyebar hoaks..,@sofkabibi,10 bulan yang lalu
Tunggu apa lagi segera rakyat yg berjiwa patriot tangkap penghianat negara si jokowi,@TaslimOke-y7o,10 bulan yang lalu
"Sangt memalukan ktx udh ngerti Agama kok gn yaaaa.......hla ujung2 korusi..,ayooo pd dadarrr donkkk bosssss.....",@MasYon-rt2zm,10 bulan yang lalu
"Ngupet. Itu metri agama udah kenyang ngilang ,gimana kpk lembek",@ArifinArifin-l1v,10 bulan yang lalu
"Bagaimana haji tahun 2025 ?  Jamah haji madzlum, penyelenggara dhalim adhim",@nurudinmuhammad5331,10 bulan yang lalu
"Dan,kenapa yang asli gk kau tampilkan ?",@AzizMasudi,10 bulan yang lalu
Woy termul mana woy. Nyongol woy... Ngk berani nyongol ya😂😂😂,@RSfishingchanel,10 bulan yang lalu
Itu sudah ada pintu masuk ..KPK bisa bergerak,@CiptoAdi-q7w,10 bulan yang lalu
"TANGKAP YAQUT DAN JOKOWI PAKAI DANA HAJI DIBAGI 2 SAKSI GIBRAN.
TUNGGU APALAGI SEGRA TANGKAP",@ismailibrahim7044,10 bulan yang lalu
Farah banget attitude nya.............. Apa apa semua di embat,@Syukur-q2u,10 bulan yang lalu
Gila.yaa semua dikorupsi astaghfirullah,@DhewiR.Sabrina,10 bulan yang lalu
"Dosa mkn  uang hrm ,",@MulyaniYani-f9z,10 bulan yang lalu
Kayaknya iya deh di bagi 2,@niasubarna3226,10 bulan yang lalu
Jokowi.memang.parah.seharusnja.di.apainih.jokowi.lebih.parah.dari.jamannja.sby.semua.bumn.kementrian.sampai.nikel.minjak.bumi.kelapa.sawit.batu.bara.sampai.beras.hukum.semua.di.koropsi.partai.politik.tersandera.semua.sampai.sampai.dana.haji.pun.di.koropsi.parah.parah.banget.,@ViviVivi-r5h,10 bulan yang lalu
Mana nih yg masih bela bela Jokowi,@purwaningsih4953,10 bulan yang lalu
Astaghfirullaah..korupsinya banyak sekali..,@purwaningsih4953,10 bulan yang lalu
Buzzer rp tobat lah,@ahmadmaulana4198,10 bulan yang lalu
Mulyono geng daya rusak luarbisa untuk negri ini,@ahmadmaulana4198,10 bulan yang lalu
Keberadaan Gus Yaqult di mana ya ?????,@ApipNabil,10 bulan yang lalu
"gimana nih pak prabowo ko diam saja jangan jadi macan kampung dong, bangkitlah buktikan klo anda itu macan asia yg garang, jangan jdi macan kampung yg ompong tanpa taring",@DediSubandi-r1i3g,10 bulan yang lalu
Mantap bagi bagi woi,@DendiMustofa-s6s,10 bulan yang lalu
Astaghfirullah uang untuk ibadah di korupsi juga .... Ini kerja Nya KPK ngapain bubarin aja ga ada guna gila Mulyono,@lordmb212,10 bulan yang lalu
Jokowi..SUMBER KERUSAKAN  NEGERI  Indonesia..   😩😢😭,@sugengsunaryo9867,10 bulan yang lalu
Tanya aja ama kaesang uangnya kemana disimpen dimana,@kristantiwidodo-l3w,10 bulan yang lalu
"Wah...pantas ijazah nya di buat heboh untuk alihin korupsinya yg lain.
Bongkar semua korupsi nya, pasti banyaak.
Adili dan muskinkan",@IndahNursanti-j8i,10 bulan yang lalu
